dev
dev
dev
9157483, 9, 21.9930
9175457, 9, 21.3811
9193251, 9, 21.5384
9209648, 9, 22.0225
9226371, 9, 21.9459
9242585, 9, 22.2387
9262375, 9, 22.9359
9278929, 9, 22.5104
9294948, 9, 22.7304
9314047, 9, 22.6197
9332068, 9, 21.8781
9348956, 9, 23.2449
9366131, 9, 22.6734
9382612, 9, 22.0852
9397863, 9, 22.6031
9414242, 9, 21.9667
9432647, 9, 21.6922
9450868, 9, 20.6165
9474836, 9, 22.1479
9493526, 9, 21.5438
9513966, 9, 22.5336
9532321, 10, 22.0869
9554335, 9, 21.7501
9573868, 9, 21.6205
9592855, 9, 22.2837
9615761, 9, 22.0876
9639115, 9, 22.1802
9656996, 9, 21.7268
9677450, 9, 21.2750
9697899, 9, 21.0623
9715254, 9, 21.3658
9732178, 9, 21.0889
9754273, 9, 21.3559
9776922, 9, 21.1287
9796866, 9, 21.3327
9815696, 9, 20.4578
9837245, 9, 21.6659
9859575, 9, 21.3073
9881766, 9, 21.6534
9900700, 9, 21.6746
9919414, 9, 21.6282
9938121, 9, 21.4051
9958203, 10, 21.8453
9974658, 9, 22.1281
9994331, 9, 21.7998
10010670, 9, 17.5362
10039514, 9, 20.5896
10071488, 9, 21.8781
10089771, 9, 22.5467
10109619, 9, 22.5123
10125669, 9, 22.4333
10140228, 9, 22.0659
10154678, 9, 22.3775
10171549, 9, 21.8311
10186539, 9, 21.3702
10211278, 9, 20.9438
10236521, 9, 21.4447
10253706, 9, 21.5466
10269738, 9, 22.0088
10284040, 9, 21.5826
10300714, 9, 21.9161
10317929, 9, 21.8441
10334767, 9, 21.1344
10350158, 10, 21.2478
10365609, 9, 20.3679
10475573, 10, 20.6232
10497654, 10, 21.4644
10605427, 11, 21.1641
10627588, 11, 20.8783
10737260, 10, 21.4717
10758334, 10, 22.0361
10867707, 9, 21.9654
10886192, 9, 21.6267
10903601, 9, 21.7813
10920113, 9, 21.9168
10937096, 9, 22.1425
10952294, 9, 21.8798
10971224, 9, 21.6999
10990697, 9, 21.7747
11005801, 9, 21.4259
11025891, 9, 19.9316
11051465, 9, 20.0344
11071078, 9, 21.5524
11271412, 9, 21.8270
11345797, 9, 21.4850
11404316, 9, 21.4060
11424668, 9, 21.9097
11447671, 9, 21.9147
11464308, 9, 22.6030
11481227, 9, 21.6994
11500430, 9, 22.2105
11514969, 9, 21.9881
11530037, 10, 22.3818
11547548, 9, 20.8536
11658673, 10, 20.7604
11859547, 10, 20.6114
11879870, 10, 19.0517
11897717, 10, 19.3814
11913051, 10, 19.0103
12113363, 10, 20.5076
12314514, 10, 21.5722
12376142, 10, 21.4341
12393084, 10, 20.9118
12593450, 10, 21.6338
12794589, 10, 20.7263
12818925, 10, 21.2152
12834510, 10, 21.9420
12850495, 10, 21.7210
12867648, 10, 20.9526
12883729, 10, 21.0534
12901973, 10, 21.3233
12921224, 10, 21.2972
12939473, 10, 21.6550
12955437, 10, 21.4868
12970675, 10, 21.8740
12985627, 11, 21.6086
12999227, 10, 21.0486
13107440, 11, 21.4826
13125961, 11, 21.8607
13236313, 12, 21.4284
13305059, 12, 21.7525
13324515, 12, 22.0699
13341216, 12, 22.8774
13354781, 12, 22.2914
13370061, 12, 22.6717
13384752, 12, 23.0810
13401628, 12, 23.2304
13417224, 12, 23.3805
13430197, 12, 22.9752
13447507, 12, 23.0039
13462783, 12, 23.0294
13483239, 12, 22.9837
13496719, 12, 22.6653
13510451, 12, 22.1253
13525684, 12, 23.1719
13541601, 12, 22.3161
13557331, 12, 22.6397
13574568, 12, 22.0519
13590231, 12, 22.3349
13604278, 12, 22.3383
13625408, 13, 21.7419
13734503, 12, 21.3702
13805923, 12, 21.5731
13828192, 12, 21.5187
13845524, 12, 21.8705
13862476, 12, 21.3556
13877351, 12, 21.3064
13892240, 12, 21.8409
13906524, 12, 21.6465
13924349, 12, 21.4421
13949155, 12, 22.2187
13965635, 12, 22.4445
13980911, 12, 22.1456
13999408, 12, 22.9661
14023170, 12, 24.0444
14044125, 12, 24.0377
14059548, 12, 23.7023
14076062, 12, 23.3666
14092742, 12, 23.0240
14107488, 12, 22.3016
14126120, 12, 23.0178
14142787, 12, 23.2622
14158728, 13, 22.0934
14272925, 12, 21.5046
14305503, 12, 20.9374
14416342, 13, 21.5956
14439383, 13, 20.9285
14455105, 13, 21.5091
14472359, 13, 22.1441
14489422, 13, 21.8697
14508688, 13, 21.5392
14527173, 13, 21.6622
14543305, 13, 22.0837
14558955, 13, 21.8760
14577197, 13, 21.8070
14594750, 13, 22.0731
14612349, 13, 22.4548
14630999, 13, 22.3279
14649314, 13, 22.7506
14668031, 13, 22.5561
14686231, 13, 22.0734
14705049, 13, 22.1634
14723456, 13, 22.2738
14738894, 13, 21.3104
14758822, 13, 21.9418
14775258, 13, 22.0420
14793493, 14, 21.2619
14906852, 13, 21.8475
14929022, 13, 21.2719
14949661, 13, 22.4053
14971621, 13, 22.6451
14989874, 13, 22.6843
15010115, 13, 21.8550
15029259, 13, 22.4707
15050482, 13, 22.3631
15072035, 13, 22.8173
15093778, 13, 22.4311
15110814, 13, 22.7891
15127593, 13, 22.6695
15147132, 13, 23.0226
15163875, 13, 19.6494
15192864, 13, 22.2726
15215189, 13, 22.7035
15232403, 13, 22.6601
15248901, 13, 22.5710
15267199, 13, 22.9437
15287538, 13, 22.7680
15308081, 13, 22.5865
15335587, 14, 22.8254
15352810, 13, 22.6863
15368475, 13, 22.8257
15385052, 13, 21.4592
15403391, 13, 20.7268
15422651, 13, 20.6680
15440515, 13, 21.7328
15640896, 13, 22.0907
15663357, 13, 22.8345
15692624, 13, 23.9599
15713635, 13, 24.1046
15729585, 13, 24.3161
15746151, 13, 24.8440
15765618, 13, 23.6397
15785315, 13, 23.8095
15801585, 13, 23.6606
15817392, 13, 23.2260
15833338, 13, 23.5660
15849428, 13, 23.9172
15865415, 13, 23.6777
15888085, 13, 23.5201
15906266, 14, 23.9348
15927273, 13, 24.3837
15944244, 13, 24.3284
15963578, 13, 24.4599
15979804, 13, 24.0883
15994905, 13, 22.7929
16015781, 13, 23.3815
16053626, 13, 22.4566
16074124, 13, 22.5658
16274511, 13, 22.8809
16475772, 13, 23.5454
16677055, 13, 23.5565
16697542, 13, 22.7954
16713763, 13, 23.4897
16729629, 13, 23.3874
16752823, 13, 23.1413
16772589, 13, 24.2436
16788009, 13, 24.2594
16803107, 13, 23.8044
16819772, 13, 23.3830
16838466, 13, 23.5234
16854735, 14, 23.5654
16870378, 13, 23.6203
16886490, 13, 23.8032
16902450, 13, 23.8820
16917948, 13, 23.8497
16934320, 13, 23.3691
16949293, 13, 23.3379
17005021, 13, 23.9080
17024523, 13, 23.6914
17043343, 13, 24.6613
17061543, 13, 24.3780
17077897, 13, 24.7092
17093084, 13, 24.3209
17110606, 13, 24.2216
17126834, 13, 24.4811
17142808, 13, 24.2632
17158748, 13, 24.8165
17174009, 13, 24.9072
17188666, 13, 25.0751
17204755, 13, 24.8474
17220630, 13, 25.3887
17236834, 14, 23.2555
17345663, 13, 23.2976
17546499, 13, 23.8778
17747798, 12, 23.9948
17949100, 12, 23.8564
17971558, 12, 23.3219
17991023, 12, 23.4064
18007914, 12, 23.5978
18023539, 12, 23.6475
18038595, 12, 23.6793
18055563, 12, 24.0160
18072430, 12, 24.7115
18090084, 12, 24.4637
18107599, 12, 24.9647
18124661, 12, 24.6058
18142468, 12, 24.9675
18159407, 12, 25.0321
18174690, 12, 25.5060
18194317, 12, 24.6157
18214046, 12, 23.9237
18235830, 12, 24.0255
18253827, 12, 24.5437
18271823, 12, 24.6397
18291137, 12, 23.9763
18308653, 13, 23.6837
18329474, 12, 23.2607
18347148, 12, 23.8650
18369063, 12, 23.7981
18387570, 12, 23.5415
18409350, 12, 23.4762
18431873, 12, 24.0984
18453231, 12, 24.3512
18476415, 12, 24.1520
18494475, 12, 24.4581
18512559, 12, 24.0415
18531040, 12, 24.1917
18549774, 12, 24.3617
18568891, 12, 25.6014
18586715, 12, 24.5760
18608336, 12, 24.6673
18626315, 12, 25.0567
18643977, 12, 25.2838
18666043, 12, 24.8351
18684098, 12, 25.2053
18701275, 12, 25.9366
18715557, 13, 26.2016
18733438, 12, 24.8275
18855239, 13, 24.5505
18899048, 13, 24.3690
18918068, 13, 24.6156
18939432, 13, 24.4548
18956672, 13, 24.4277
18974493, 13, 24.3521
18994698, 13, 24.5537
19009876, 13, 24.1108
19027579, 13, 24.3590
19043585, 13, 24.4440
19059331, 13, 24.2566
19077277, 13, 24.3505
19092955, 13, 24.7380
19108356, 13, 24.7744
19123558, 13, 24.9435
19140508, 13, 25.1086
19158935, 13, 25.1873
19177898, 13, 25.2149
19198694, 13, 24.5555
19216120, 13, 24.1369
19237644, 13, 24.5471
19257518, 14, 24.8373
19273476, 13, 24.8296
19298271, 13, 25.0779
19322943, 13, 25.1179
19341464, 13, 24.6631
19357640, 13, 24.6489
19376412, 13, 24.8012
19395034, 13, 24.8672
19411309, 13, 25.4332
19430201, 13, 24.8726
19447550, 13, 24.5614
19463944, 13, 24.7689
19483521, 13, 24.8258
19501653, 13, 24.8886
19517856, 13, 25.3763
19534079, 13, 24.7795
19552134, 13, 25.2489
19569259, 13, 25.4490
19587356, 13, 24.1763
19635252, 13, 24.9140
19688265, 13, 25.2437
19708766, 14, 24.9216
19728202, 13, 25.4105
19747111, 13, 25.2038
19768618, 13, 25.2856
19789910, 13, 25.0362
19806133, 13, 25.1996
19824018, 13, 25.2397
19843533, 13, 25.2472
19860925, 13, 25.3146
19882666, 13, 25.1521
19898398, 13, 24.9447
19913634, 13, 25.0857
19929628, 13, 24.8311
19946369, 13, 24.4904
19964330, 13, 24.5783
19984840, 13, 25.0577
20000043, 13, 24.6660
20017620, 13, 24.1011
20037157, 13, 24.5009
20054395, 13, 24.9704
20070953, 13, 25.0460
20087019, 14, 24.6872
20104581, 13, 24.7710
20120455, 13, 24.8041
20135950, 13, 23.1015
20152586, 13, 24.8340
20214325, 13, 24.2638
20273045, 13, 25.2903
20292907, 13, 24.5422
20314713, 13, 25.4077
20331236, 13, 25.0753
20347894, 13, 25.2812
20368360, 13, 23.7859
20388936, 13, 25.6908
20408006, 13, 25.3896
20426715, 13, 25.1089
20442857, 13, 25.4154
20459219, 13, 25.5303
20479985, 13, 23.8083
20541049, 13, 25.4571
20560944, 13, 25.6346
20580774, 13, 25.1502
20599961, 14, 25.1596
20621301, 13, 25.0351
20638436, 13, 25.3347
20655545, 13, 24.6071
20672559, 13, 24.7445
20723114, 13, 25.0944
20741956, 13, 25.5438
20759851, 13, 25.3062
20780896, 13, 25.2241
20800114, 13, 25.8079
20819316, 13, 25.4676
20835621, 13, 25.6999
20851817, 13, 25.7272
20868743, 13, 25.7715
20887262, 13, 25.4443
20906494, 13, 25.2030
20923793, 13, 26.0113
20978994, 13, 25.8435
20998965, 13, 26.3115
21018999, 13, 26.1568
21038867, 13, 24.6535
21056400, 14, 25.6791
21165199, 15, 23.4944
21366038, 15, 23.9127
21476499, 14, 24.0391
21677266, 14, 26.4714
21806278, 13, 26.2252
21827471, 13, 26.0499
21843535, 13, 26.3792
21863901, 13, 25.7883
21880828, 13, 26.3042
21897461, 13, 25.5871
21914291, 13, 25.9418
21932483, 13, 26.0674
21952182, 13, 26.4486
21971874, 13, 26.3848
21989747, 13, 25.6160
22007678, 13, 26.4615
22071717, 13, 26.3888
22090811, 13, 26.3325
22107142, 13, 26.6221
22123216, 13, 26.5585
22140532, 13, 26.5611
22163262, 13, 26.7103
22179201, 13, 26.7835
22199516, 13, 26.9048
22219086, 13, 26.5024
22238867, 14, 26.2131
22255861, 13, 26.2314
22275859, 13, 26.2826
22294223, 13, 26.3514
22311870, 13, 25.3424
22357636, 13, 26.4515
22378025, 13, 26.4664
22397549, 13, 26.3970
22414904, 13, 26.1162
22434578, 13, 26.6554
22452235, 13, 26.2634
22471404, 13, 26.5645
22490361, 13, 26.4605
22506734, 13, 26.3297
22522790, 13, 26.3352
22539016, 13, 26.1562
22557811, 13, 26.1516
22575054, 13, 26.1870
22594391, 13, 26.1303
22612488, 13, 25.9652
22628856, 13, 26.0174
22646073, 14, 26.1961
22662449, 13, 26.1568
22678926, 13, 26.4260
22697907, 13, 26.8207
22717622, 13, 26.6997
22733782, 13, 26.1820
22750645, 13, 26.2097
22767704, 13, 26.2774
22784961, 13, 26.3405
22802463, 13, 26.7806
22819741, 13, 26.1264
22840940, 13, 26.3517
22858121, 13, 25.6178
22872810, 13, 25.7254
22888587, 13, 25.5963
22905136, 13, 26.3744
23105433, 13, 26.6879
23134503, 13, 26.8547
23155138, 13, 27.2371
23170683, 13, 26.9395
23190294, 13, 26.9549
23210212, 14, 27.0922
23225534, 13, 26.8269
23243206, 13, 26.5155
23262351, 13, 26.6320
23280074, 13, 26.6907
23297962, 13, 26.5984
23316153, 13, 26.4651
23339333, 13, 26.3049
23355652, 13, 25.9108
23372329, 13, 25.8261
23390945, 13, 25.3751
23408427, 13, 25.6716
23427860, 13, 25.6573
23444900, 13, 25.6990
23465486, 13, 25.6528
23485513, 13, 25.3675
23504762, 13, 25.5280
23525041, 13, 25.3819
23544566, 13, 25.8720
23561550, 13, 25.8455
23578668, 13, 25.7580
23594363, 14, 25.3709
23614475, 13, 26.1271
23723484, 12, 25.9585
23742865, 12, 25.6720
23760873, 12, 25.2929
23780037, 12, 25.8806
23796700, 12, 25.2422
23813999, 12, 25.9356
23830691, 12, 25.4182
23849434, 12, 25.8466
23868528, 12, 25.3371
23887807, 12, 25.5223
23908298, 12, 26.1747
23926554, 12, 25.4017
23943492, 12, 25.8383
23962003, 12, 25.9085
23982559, 12, 26.2259
24000765, 12, 25.5794
24018042, 12, 26.6969
24035438, 12, 26.5972
24053760, 12, 26.8053
24073118, 12, 26.1562
24093234, 12, 27.0992
24110113, 13, 25.9364
24218538, 12, 26.2918
24278344, 12, 25.5039
24297980, 12, 25.8726
24315673, 12, 25.8321
24331544, 12, 25.4860
24349395, 12, 25.6476
24365947, 12, 25.9816
24382081, 12, 25.8423
24402743, 12, 25.4379
24422369, 12, 24.8373
24482768, 12, 24.2531
24503172, 12, 24.0059
24703483, 12, 25.6326
24726231, 12, 25.0470
24746929, 12, 25.0074
24765209, 12, 25.5332
24785293, 12, 25.7654
24802678, 12, 25.8224
24822357, 12, 25.9427
24838077, 12, 25.8725
24857720, 12, 26.2104
24873884, 13, 25.6160
24983502, 12, 25.9016
25004706, 12, 24.3117
25136727, 13, 25.3514
25159195, 13, 25.4875
25267605, 14, 25.3391
25323333, 14, 26.0272
25448646, 15, 25.8561
25469278, 15, 25.6401
25490312, 15, 25.5925
25510895, 15, 25.5356
25527600, 15, 25.9476
25543758, 15, 25.8202
25560241, 15, 25.3906
25576702, 15, 25.5121
25595042, 15, 25.9214
25615868, 15, 25.8041
25632341, 15, 24.2125
25652072, 15, 23.8150
25669241, 15, 24.3226
25685397, 15, 24.7362
25885679, 15, 25.2606
25908603, 15, 24.7404
25925581, 15, 25.4378
25940905, 15, 24.5396
25961561, 15, 25.4834
26031564, 15, 25.3052
26050907, 15, 25.4311
26064818, 16, 25.9958
26173907, 17, 24.9434
26374646, 17, 25.5805
26436085, 17, 25.1311
26487196, 17, 25.3061
26528750, 17, 26.8522
26578146, 17, 26.7127
26778497, 17, 27.3945
26835557, 17, 27.5191
26859153, 17, 26.7799
26878805, 17, 27.4590
26897308, 17, 26.8689
26915706, 17, 27.4782
26934515, 17, 27.1426
26954024, 17, 27.2773
26974374, 17, 27.2127
26994898, 17, 26.9309
27014762, 17, 26.1761
27036446, 17, 26.5420
27056077, 17, 26.7472
27073472, 17, 26.9076
27093311, 17, 26.8368
27113347, 18, 27.2074
27135772, 17, 27.6406
27153694, 17, 26.7892
27178292, 17, 26.7707
27203196, 17, 27.5681
27222998, 17, 26.7280
27241710, 17, 26.2186
27259399, 17, 26.9198
27278322, 17, 27.1661
27297701, 17, 27.3656
27317637, 17, 26.8443
27337916, 17, 26.4225
27357996, 17, 26.9585
27376892, 17, 26.7541
27395821, 17, 26.5412
27414211, 17, 26.6064
27431387, 17, 26.4876
27451956, 17, 26.6681
27652192, 17, 28.3528
27677655, 17, 27.8071
27700896, 17, 25.8016
27722315, 18, 24.0799
27835682, 17, 25.3214
27872473, 17, 26.6804
27985303, 16, 26.6826
28010792, 16, 26.4006
28029898, 16, 26.3365
28050946, 16, 26.7773
28070989, 16, 26.5048
28091097, 16, 26.4582
28110505, 16, 26.1023
28129344, 16, 26.4176
28149884, 16, 26.1633
28169005, 16, 26.5009
28190976, 16, 25.3720
28391208, 16, 27.6942
28416031, 16, 27.5049
28440607, 16, 27.4507
28464428, 16, 27.3248
28488467, 16, 26.8807
28512642, 16, 26.7566
28537279, 16, 26.8986
28557118, 16, 26.6386
28581055, 16, 27.2964
28600256, 16, 27.2028
28620258, 17, 27.0440
28638824, 16, 27.4414
28656071, 16, 27.5869
28674337, 16, 27.5261
28691392, 16, 27.4902
28708378, 16, 27.5092
28727296, 16, 26.7922
28770897, 16, 27.8101
28795088, 16, 27.4866
28819114, 16, 27.2062
28838419, 16, 27.3007
28862571, 16, 27.6829
28886396, 16, 27.6558
28910580, 16, 27.6463
28928217, 16, 27.9876
28946383, 16, 27.1942
28965089, 16, 26.3952
28984345, 16, 25.8387
29009247, 16, 26.1439
29209497, 16, 27.2460
29235170, 16, 26.9516
29259294, 17, 27.0794
29278834, 16, 27.4285
29302951, 16, 26.7177
29322062, 16, 26.5491
29341891, 16, 26.6123
29366286, 16, 26.7678
29385647, 16, 26.7276
29402866, 16, 26.5585
29422289, 16, 27.0471
29441527, 16, 27.2118
29459832, 16, 27.0020
29479439, 16, 27.1744
29498281, 16, 27.4985
29518900, 16, 27.2137
29538529, 16, 27.3309
29557993, 16, 27.5222
29576375, 16, 27.2669
29599005, 16, 28.2184
29623200, 16, 27.4875
29641548, 16, 27.0102
29665235, 16, 27.2304
29685677, 17, 27.2185
29703339, 16, 27.4137
29727296, 16, 27.5636
29746810, 16, 26.6725
29767279, 16, 27.4451
29787627, 16, 27.6083
29807621, 16, 27.8349
29827778, 16, 27.7594
29847040, 16, 28.3279
29868223, 16, 27.9865
29888309, 16, 27.2572
29906847, 16, 26.7617
29969364, 16, 27.8824
29990021, 16, 28.4327
30009988, 16, 28.0564
30032041, 16, 26.9003
30059361, 16, 27.7688
30077528, 16, 27.4092
30097104, 16, 27.6861
30117744, 16, 27.2622
30317991, 16, 27.6980
30345583, 17, 27.3906
30369672, 16, 27.5540
30393484, 16, 27.4452
30418042, 16, 26.9317
30441271, 16, 26.4582
30641522, 16, 28.0116
30842322, 16, 27.8756
30867743, 16, 27.3889
30888259, 16, 28.0786
30907913, 16, 28.1097
30927387, 16, 27.2523
30945673, 16, 27.4602
30969661, 16, 27.6154
30994305, 16, 27.3111
31018603, 16, 27.3548
31042606, 16, 27.7401
31061133, 16, 27.2515
31085579, 16, 27.2589
31109984, 16, 27.0146
31156542, 16, 27.5218
31180836, 16, 26.8683
